,playerId,marketValue_final,2021-05-30 00:00:00,2021-06-06 00:00:00,2021-06-13 00:00:00,2021-06-20 00:00:00,2021-06-27 00:00:00,2021-07-04 00:00:00,2021-07-11 00:00:00,2021-07-18 00:00:00,2021-07-25 00:00:00,2021-08-01 00:00:00,2021-08-08 00:00:00,2021-08-15 00:00:00,2021-08-22 00:00:00,2021-08-29 00:00:00,2021-09-05 00:00:00,2021-09-12 00:00:00,2021-09-19 00:00:00,2021-09-26 00:00:00,2021-10-03 00:00:00,2021-10-10 00:00:00,2021-10-17 00:00:00,2021-10-24 00:00:00,2021-10-31 00:00:00,2021-11-07 00:00:00,2021-11-14 00:00:00,2021-11-21 00:00:00,2021-11-28 00:00:00,2021-12-05 00:00:00,2021-12-12 00:00:00,marketValue_initial,shortName,lastName,Name
10,268212,5160252.422519004,5645552.922,5538287.416482001,5538287.416482001,5410906.805902914,5410906.805902914,5410906.805902914,5492070.407991458,5585435.604927313,5429043.407989348,5429043.407989348,5429043.407989348,5467046.711845274,5357705.777608369,5411282.835384452,5411282.835384452,5411282.835384452,5562798.754775217,5562798.754775217,5496045.169717914,5534517.48590594,5462568.7585891625,5353317.383417379,5353317.383417379,5444323.778935474,5444323.778935474,5346325.950914636,5308901.669258234,5308901.669258234,5160252.422519004,5772549.0,Moisés,Barbosa,"Moisés, Barbosa"
11,508440,7603306.478121341,7140704.0,7140704.0,7140704.0,7140704.0,7140704.0,7140704.0,7055015.552,7245500.971904,7122327.455381632,7157939.09265854,7301097.874511711,7352205.559633293,7278683.50403696,7387863.756597514,7387863.756597514,7387863.756597514,7712929.761887805,7844049.567839897,7749920.973025818,7959168.839297515,7959168.839297515,7959168.839297515,7823862.969029457,7995987.954348105,7916028.074804624,7765623.541383335,7711264.176593652,7711264.176593652,7603306.478121341,7140704.0,B. Méndez,Méndez Cittadini,"B. Méndez, Méndez Cittadini"
12,565458,4125458.7852408863,4005144.0,3937056.552,3976427.1175200003,3789535.04299656,3797114.1130825533,3751548.7437255625,3751548.7437255625,3909113.7909620362,3881749.994425302,3881749.994425302,3959384.994313808,3987100.6892740047,3987100.6892740047,3987100.6892740047,3987100.6892740047,3987100.6892740047,4170507.320980609,4262258.482042182,4262258.482042182,4356028.16864711,4260195.548936874,4260195.548936874,4260195.548936874,4260195.548936874,4238894.571192189,4196505.625480267,4154540.5692254645,4154540.5692254645,4125458.7852408863,4005144.0,Heitor,Rodrigues Da Fonseca,"Heitor, Rodrigues Da Fonseca"
13,648902,4051960.546323887,4140602.0,4140602.0,4140602.0,4140602.0,4140602.0,4057789.96,3927940.68128,3975075.96945536,3975075.96945536,4054577.4888444673,4095123.263732912,4095123.263732912,4095123.263732912,4177025.72900757,4177025.72900757,4177025.72900757,4268920.295045736,4298802.737111056,4298802.737111056,4414870.411013055,4414870.411013055,4348647.354847859,4252977.113041205,4252977.113041205,4244471.158815123,4151092.7933211904,4122035.143767942,4122035.143767942,4051960.546323887,4140602.0,Paulo Victor,de Almeida Barbosa,"Paulo Victor, de Almeida Barbosa"
14,40710,5880776.408157662,5541819.452,5552903.090903999,5525138.57544948,5674317.316986616,5657294.365035656,5679923.542495798,5833281.478143184,5833281.478143184,5833281.478143184,5833281.478143184,5792448.507796182,5693976.883163647,5654119.044981501,5778509.663971094,5778509.663971094,5738060.096323296,5864297.418442409,5793925.8494211,5793925.8494211,5567962.741293677,5801817.176428012,5726393.553134448,5737846.340240717,5892768.191427216,5922232.032384352,5880776.408157662,5880776.408157662,5880776.408157662,5880776.408157662,5609129.0,Luan,Garcia Teixeira,"Luan, Garcia Teixeira"
15,41245,835799.2147681019,849009.0,849009.0,844763.955,839695.37127,826260.24532968,832044.0670469878,829547.9348458468,829547.9348458468,847797.9894124555,847797.9894124555,847797.9894124555,847797.9894124555,836776.6155500936,830082.4026256929,830082.4026256929,803519.7657416707,825214.7994166958,825214.7994166958,825214.7994166958,825214.7994166958,847495.5990009466,844953.1122039438,860162.2682236148,866183.40410118,876577.6049503942,848527.1215919816,835799.2147681019,835799.2147681019,835799.2147681019,849009.0,Marcos Rocha,Rocha Aquino,"Marcos Rocha, Rocha Aquino"
16,113927,1076072.4056605645,984979.008,984979.008,984979.008,984979.008,984979.008,984979.008,1028318.084352,1045799.491785984,1074036.0780642056,1095516.7996254896,1082370.5980299837,1069382.1508536239,1051202.6542891122,1053305.0595976904,1053305.0595976904,1045931.9241805065,1053253.44764977,1045880.6735162216,1045880.6735162216,1045880.6735162216,1058431.2415984161,1065840.260289605,1073301.1421116323,1096913.7672380882,1096913.7672380882,1076072.4056605645,1076072.4056605645,1076072.4056605645,1076072.4056605645,1007136.0,Gustavo Gómez,Gómez Portillo,"Gustavo Gómez, Gómez Portillo"
17,233398,930151.6704204831,920130.0,912768.96,912768.96,921896.6496,906224.4065568,906224.4065568,937036.0363797313,952965.6489981867,952965.6489981867,952965.6489981867,936765.2329652176,936765.2329652176,936765.2329652176,936765.2329652176,936765.2329652176,936765.2329652176,936765.2329652176,936765.2329652176,936765.2329652176,936765.2329652176,936765.2329652176,936765.2329652176,936765.2329652176,936765.2329652176,941449.0591300436,930151.6704204831,930151.6704204831,930151.6704204831,930151.6704204831,920130.0,Mayke,Rocha de Oliveira,"Mayke, Rocha de Oliveira"
18,257768,3120230.531621225,3185509.0,3185509.0,3185509.0,3185509.0,3191880.018,3214223.1781260003,3214223.1781260003,3214223.1781260003,3214223.1781260003,3214223.1781260003,3214223.1781260003,3214223.1781260003,3214223.1781260003,3214223.1781260003,3214223.1781260003,3214223.1781260003,3214223.1781260003,3214223.1781260003,3214223.1781260003,3121010.7059603464,3152220.81301995,3152220.81301995,3152220.81301995,3152220.81301995,3183743.0211501494,3129619.389790597,3129619.389790597,3120230.531621225,3120230.531621225,3185509.0,B. Kuščević,Kuščević Jaramillo,"B. Kuščević, Kuščević Jaramillo"
19,300784,3083121.8026760686,3240324.0,3240324.0,3240324.0,3240324.0,3240324.0,3240324.0,3240324.0,3240324.0,3240324.0,3240324.0,3240324.0,3240324.0,3240324.0,3240324.0,3240324.0,3240324.0,3240324.0,3217641.732,3201553.52334,3105506.9176398,3152089.5214043967,3152089.5214043967,3152089.5214043967,3152089.5214043967,3152089.5214043967,3114264.447147544,3083121.8026760686,3083121.8026760686,3083121.8026760686,3240324.0,Jorge,de Oliveira Moraes,"Jorge, de Oliveira Moraes"
20,364020,3502780.132537015,3614976.0,3614976.0,3614976.0,3614976.0,3614976.0,3614976.0,3614976.0,3614976.0,3614976.0,3614976.0,3614976.0,3553521.408,3528646.7581439996,3482774.3502881275,3482774.3502881275,3458394.9298361107,3458394.9298361107,3458394.9298361107,3458394.9298361107,3458394.9298361107,3499895.668994144,3506895.4603321324,3555991.9967767824,3545324.020786452,3545324.020786452,3502780.132537015,3502780.132537015,3502780.132537015,3502780.132537015,3614976.0,J. Piquerez,Piquerez Moreira,"J. Piquerez, Piquerez Moreira"
21,547485,4711754.449882317,4521880.0,4508314.36,4485772.7882,4571002.4711758,4516150.44152169,4647118.804325819,4647118.804325819,4726119.823999358,4853725.059247341,4805187.808654868,4771551.493994284,4771551.493994284,4738150.633536325,4738150.633536325,4738150.633536325,4738150.633536325,4866080.700641805,4759026.925227686,4759026.925227686,4644810.279022221,4714482.433207555,4714482.433207555,4714482.433207555,4714482.433207555,4841773.458904158,4783672.177397309,4702349.7503815545,4711754.449882317,4711754.449882317,4521880.0,Renan,da Silva,"Renan, da Silva"
22,40497,885221.1198142932,815771.0,815771.0,811692.145,811692.145,811692.145,811692.145,817373.990015,817373.990015,807565.50213482,807565.50213482,807565.50213482,807565.50213482,807565.50213482,807565.50213482,807565.50213482,813218.4606497637,813218.4606497637,818910.9898743121,818910.9898743121,818910.9898743121,818910.9898743121,820548.8118540607,800855.6403695632,838495.8554669328,834303.3761895981,846817.926832442,855286.1061007665,855286.1061007665,885221.1198142932,815771.0,David Braz,Braz de Oliveira Filho,"David Braz, Braz de Oliveira Filho"
23,40891,5537927.559718899,5223202.74,5338113.20028,5338113.20028,5348789.42668056,5204372.112160185,5204372.112160185,5308459.554403389,5244758.039750548,5244758.039750548,5244758.039750548,5129373.362876036,5093467.749335904,5093467.749335904,5042533.071842545,5128256.134063868,5087230.084991357,5087230.084991357,5122840.695586297,5122840.695586297,5189437.624628918,5189437.624628918,5225763.688001321,5189183.342185311,5189183.342185311,5225507.625580608,5366596.331471284,5511494.432421008,5445356.499231956,5537927.559718899,5120787.0,Luccas Claro,Claro dos Santos,"Luccas Claro, Claro dos Santos"
